,P,Q
0,-0.631195604801178,-0.27586206793785095
1,-0.631195604801178,-0.27586206793785095
2,-0.631195604801178,-0.27586206793785095
3,-0.631195604801178,-0.5517241358757019
4,-0.631195604801178,-0.27586206793785095
5,-0.631195604801178,-0.27586206793785095
6,-0.631195604801178,-0.27586206793785095
7,-0.631195604801178,-0.5517241358757019
8,-0.631195604801178,-0.27586206793785095
9,-0.631195604801178,-0.27586206793785095
10,-0.631195604801178,-0.27586206793785095
11,-0.631195604801178,-0.5517241358757019
12,-0.631195604801178,-0.27586206793785095
13,-0.631195604801178,-0.27586206793785095
14,-0.631195604801178,-0.27586206793785095
15,-0.631195604801178,-0.27586206793785095
16,-0.631195604801178,-0.27586206793785095
17,-1.262391209602356,-0.27586206793785095
18,-0.631195604801178,-0.27586206793785095
19,-0.631195604801178,-0.27586206793785095
20,-0.631195604801178,-0.27586206793785095
21,-0.631195604801178,-0.27586206793785095
22,-0.631195604801178,-0.5517241358757019
23,-0.631195604801178,-0.5517241358757019
24,-0.631195604801178,-0.27586206793785095
25,-0.631195604801178,-0.27586206793785095
26,-0.631195604801178,-0.27586206793785095
27,-0.631195604801178,-0.27586206793785095
28,-0.631195604801178,-0.0
29,-0.631195604801178,-0.27586206793785095
30,-0.631195604801178,-0.27586206793785095
31,-0.631195604801178,-0.5517241358757019
32,-0.631195604801178,-0.27586206793785095
33,-0.631195604801178,-0.27586206793785095
34,-0.631195604801178,-0.0
35,-0.631195604801178,-0.27586206793785095
36,-0.631195604801178,-0.27586206793785095
37,-0.631195604801178,-0.5517241358757019
38,-0.631195604801178,-0.27586206793785095
39,-0.631195604801178,-0.27586206793785095
40,-0.631195604801178,-0.27586206793785095
41,-0.631195604801178,-0.27586206793785095
42,-0.631195604801178,-0.0
43,-0.631195604801178,-0.27586206793785095
44,-0.631195604801178,-0.5517241358757019
45,-0.631195604801178,-0.5517241358757019
46,-0.631195604801178,-0.5517241358757019
47,-0.631195604801178,-0.27586206793785095
48,-0.631195604801178,-0.27586206793785095
49,-0.631195604801178,-0.27586206793785095
50,-0.631195604801178,-0.27586206793785095
51,0.0,-0.0
52,0.0,-0.27586206793785095
53,0.0,-0.0
54,0.0,-0.0
55,0.0,0.27586206793785095
56,0.0,-0.0
57,0.0,-0.0
58,0.631195604801178,-0.0
59,1.262391209602356,-0.0
60,0.631195604801178,-0.0
61,1.262391209602356,0.27586206793785095
62,1.8935867547988892,-0.0
63,1.8935867547988892,-0.0
64,1.262391209602356,-0.0
65,1.8935867547988892,-0.0
66,1.262391209602356,-0.27586206793785095
67,1.262391209602356,-0.0
68,1.8935867547988892,-0.0
69,1.8935867547988892,-0.27586206793785095
70,1.8935867547988892,-0.27586206793785095
71,1.262391209602356,-0.27586206793785095
72,1.262391209602356,-0.27586206793785095
73,1.8935867547988892,-0.27586206793785095
74,1.262391209602356,-0.27586206793785095
75,1.262391209602356,-0.27586206793785095
76,1.262391209602356,-0.27586206793785095
77,1.262391209602356,-0.27586206793785095
78,0.631195604801178,-0.27586206793785095
79,1.262391209602356,-0.27586206793785095
80,1.8935867547988892,-0.27586206793785095
81,0.631195604801178,-0.27586206793785095
82,1.262391209602356,-0.5517241358757019
83,0.631195604801178,-0.27586206793785095
84,1.262391209602356,-0.27586206793785095
85,0.631195604801178,-0.27586206793785095
86,1.262391209602356,-0.27586206793785095
87,1.262391209602356,-0.27586206793785095
88,1.262391209602356,-0.27586206793785095
89,1.262391209602356,-0.27586206793785095
90,1.262391209602356,-0.27586206793785095
91,1.262391209602356,-0.5517241358757019
92,1.262391209602356,-0.27586206793785095
93,1.262391209602356,-0.27586206793785095
94,0.631195604801178,-0.27586206793785095
95,0.631195604801178,-0.0
96,0.631195604801178,-0.27586206793785095
97,0.631195604801178,-0.27586206793785095
98,0.631195604801178,-0.5517241358757019
99,0.631195604801178,-0.27586206793785095
100,1.262391209602356,-0.27586206793785095
101,1.8935867547988892,-0.5517241358757019
102,1.8935867547988892,-0.0
103,1.8935867547988892,-0.27586206793785095
104,1.262391209602356,-0.27586206793785095
105,1.8935867547988892,-0.5517241358757019
106,1.8935867547988892,-0.27586206793785095
107,1.262391209602356,-0.0
108,1.8935867547988892,-0.27586206793785095
109,1.262391209602356,-0.27586206793785095
110,1.262391209602356,-0.27586206793785095
111,1.8935867547988892,-0.27586206793785095
112,1.8935867547988892,-0.27586206793785095
113,1.8935867547988892,-0.27586206793785095
114,1.8935867547988892,-0.5517241358757019
115,1.8935867547988892,-0.27586206793785095
116,1.8935867547988892,-0.27586206793785095
117,1.8935867547988892,-0.0
118,1.8935867547988892,-0.27586206793785095
119,1.8935867547988892,-0.5517241358757019
120,1.262391209602356,-0.27586206793785095
121,1.8935867547988892,-0.27586206793785095
122,1.8935867547988892,-0.27586206793785095
123,1.8935867547988892,-0.27586206793785095
124,1.8935867547988892,-0.27586206793785095
125,1.8935867547988892,-0.27586206793785095
126,1.8935867547988892,-0.5517241358757019
127,1.8935867547988892,-0.5517241358757019
128,1.262391209602356,-0.27586206793785095
129,1.262391209602356,-0.27586206793785095
130,1.262391209602356,-0.27586206793785095
131,1.8935867547988892,-0.0
132,1.8935867547988892,-0.27586206793785095
133,1.8935867547988892,-0.0
134,1.262391209602356,-0.27586206793785095
135,1.262391209602356,-0.5517241358757019
136,1.262391209602356,-0.27586206793785095
137,1.262391209602356,-0.27586206793785095
138,1.262391209602356,-0.27586206793785095
139,1.8935867547988892,-0.27586206793785095
140,1.8935867547988892,-0.27586206793785095
141,1.8935867547988892,-0.27586206793785095
